Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eXAC1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.038,34.4037,0.40000004,-1.1036416e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.04,34.4037,0.40000004,-1.1597468e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.042,34.4037,0.40000004,-1.2156093e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.044,34.4037,0.40000004,-1.2712291e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.046,34.4037,0.40000004,-1.3266062e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.048,34.4037,0.40000004,-1.3817404e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.05,34.4037,0.40000004,-1.4366319e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.052,34.4037,0.40000004,-1.4912808e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.054,34.4037,0.40000004,-1.5456869e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.056,34.4037,0.40000004,-1.5998503e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.058,34.4037,0.40000004,-1.6537709e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.06,34.4037,0.40000004,-1.7074488e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.062,34.4037,0.40000004,-1.760884e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.064,34.4037,0.40000004,-1.8140764e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.066,34.4037,0.40000004,-1.8667143e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.068,34.4037,0.40000004,-1.917984e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.07,34.4037,0.40000004,-1.96885e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.072,34.4037,0.40000004,-2.0193121e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.074,34.4037,0.40000004,-2.0693704e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.076,34.4037,0.40000004,-2.119025e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.078,34.4037,0.40000004,-2.1682757e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.08,34.4037,0.40000004,-2.2171227e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.082,34.4037,0.40000004,-2.2655659e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.084,34.4037,0.40000004,-2.3136054e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.086,34.4037,0.40000004,-2.3612412e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.088,34.4037,0.40000004,-2.4084731e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.09,34.4037,0.40000004,-2.4553012e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.092,34.4037,0.4,-2.5017255e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.094,34.4037,0.4,-2.5477462e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.096,34.4037,0.4,-2.593363e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.098,34.4037,0.4,-2.638576e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.1,34.4037,0.4,-2.6833855e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.102,34.4037,0.4,-2.7277908e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.104,34.4037,0.4,-2.7717925e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.106,34.4037,0.4,-2.8153907e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.108,34.4037,0.4,-2.8585848e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.11,34.4037,0.4,-2.9013753e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.112,34.4037,0.4,-2.943762e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.114,34.4037,0.4,-2.9857447e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.116,34.4037,0.4,-3.0273237e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.118,34.4037,0.4,-3.068499e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.12,34.4037,0.4,-3.1092706e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.122,34.4037,0.4,-3.1496383e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.124,34.4037,0.4,-3.1896022e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.126,34.4037,0.4,-3.2291625e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.128,34.4037,0.4,-3.268319e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.13,34.4037,0.4,-3.3070716e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.132,34.4037,0.4,-3.3444872e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.134,34.4037,0.4,-3.3803366e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.136,34.4037,0.4,-3.4156614e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.138,34.4037,0.4,-3.4504616e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.14,34.4037,0.4,-3.4847372e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.142,34.4037,0.4,-3.5184883e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.144,34.4037,0.4,-3.5517148e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.146,34.4037,0.4,-3.5844167e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.148,34.4037,0.4,-3.616594e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.15,34.4037,0.4,-3.648247e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.152,34.4037,0.4,-3.679375e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.154,34.4037,0.4,-3.7099787e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.156,34.4037,0.4,-3.7400577e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.158,34.4037,0.4,-3.7696124e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.16,34.4037,0.4,-3.7986422e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.162,34.4037,0.4,-3.8271475e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.164,34.4037,0.4,-3.8551284e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.166,34.4037,0.4,-3.8825845e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.168,34.4037,0.4,-3.9095163e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.17,34.4037,0.4,-3.9359233e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.172,34.4037,0.4,-3.961806e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.174,34.4037,0.4,-3.9871637e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.176,34.4037,0.4,-4.011997e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.178,34.4037,0.4,-4.0363057e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.18,34.4037,0.4,-4.06009e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.182,34.4037,0.4,-4.0833495e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.184,34.4037,0.4,-4.1060846e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.186,34.4037,0.4,-4.1282952e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.188,34.4037,0.4,-4.1499812e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.19,34.4037,0.4,-4.1711423e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.192,34.4037,0.4,-4.1917791e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.194,34.4037,0.4,-4.2118914e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.196,34.4037,0.4,-4.231479e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.198,34.4037,0.4,-4.250542e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.2,34.4037,0.4,-4.2690804e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.202,34.4037,0.4,-4.2870943e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.204,34.4037,0.4,-4.3045836e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.206,34.4037,0.4,-4.3215484e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.208,34.4037,0.4,-4.3379886e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.21,34.4037,0.4,-4.3539042e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.212,34.4037,0.4,-4.3692952e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.214,34.4037,0.4,-4.3841616e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.216,34.4037,0.4,-4.3985035e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.218,34.4037,0.4,-4.4123208e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.22,34.4037,0.4,-4.4256135e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.222,34.4037,0.4,-4.438382e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.224,34.4037,0.4,-4.4506254e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.226,34.4037,0.4,-4.4623444e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.228,34.4037,0.4,-4.4735388e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.23,34.4037,0.4,-4.4842088e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.232,34.4037,0.4,-4.494354e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.234,34.4037,0.4,-4.5039747e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.236,34.4037,0.4,-4.5130708e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.238,34.4037,0.4,-4.5216425e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.24,34.4037,0.4,-4.5296894e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.242,34.4037,0.4,-4.537212e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.244,34.4037,0.4,-4.5442097e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.246,34.4037,0.4,-4.5506832e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.248,34.4037,0.4,-4.5566317e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.25,34.4037,0.4,-4.562056e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.252,34.4037,0.4,-4.5669554e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.254,34.403698,0.4,-4.5713305e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.256,34.403698,0.4,-4.5751808e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.258,34.403698,0.4,-4.5785067e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.26,34.403698,0.4,-4.581308e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.262,34.403698,0.4,-4.5835846e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.264,34.403698,0.4,-4.5644782e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.266,34.403698,0.4,-4.5437595e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.268,34.403698,0.4,-4.5230406e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.27,34.403698,0.4,-4.5023216e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.272,34.403698,0.4,-4.4816026e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.274,34.403698,0.4,-4.4608836e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.276,34.403698,0.4,-4.4401646e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.278,34.403698,0.4,-4.4194456e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.28,34.403698,0.4,-4.3987267e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.282,34.403698,0.4,-4.3780077e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.284,34.403698,0.4,-4.357289e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.286,34.403698,0.4,-4.33657e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.288,34.403698,0.4,-4.315851e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.29,34.403698,0.4,-4.295132e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.292,34.403698,0.4,-4.274413e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.294,34.403698,0.4,-4.253694e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.296,34.403698,0.4,-4.232975e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.298,34.403698,0.4,-4.212256e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.3,34.403698,0.4,-4.1915374e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.302,34.403698,0.4,-4.1708184e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.304,34.403698,0.4,-4.1500994e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.306,34.403698,0.4,-4.1293804e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.308,34.403698,0.4,-4.1086615e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.31,34.403698,0.4,-4.0879425e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.312,34.403698,0.4,-4.0672235e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.314,34.403698,0.4,-4.0465045e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.316,34.403698,0.4,-4.0257855e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.318,34.403698,0.4,-4.0050668e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.32,34.403698,0.4,-3.9843479e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.322,34.403698,0.4,-3.963629e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.324,34.403698,0.4,-3.94291e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.326,34.403698,0.4,-3.922191e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.328,34.403698,0.4,-3.901472e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.33,34.403698,0.4,-3.880753e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.332,34.403698,0.4,-3.860034e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.334,34.403698,0.4,-3.839315e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.336,34.403698,0.4,-3.8185963e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.338,34.403698,0.4,-3.7978773e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.34,34.403698,0.4,-3.7771583e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.342,34.403698,0.4,-3.7564393e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.344,34.403698,0.4,-3.7357203e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.346,34.403698,0.4,-3.7150014e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.348,34.403698,0.4,-3.6942824e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.35,34.403698,0.4,-3.6735634e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.352,34.403698,0.4,-3.6528447e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.354,34.403698,0.4,-3.6321257e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.356,34.403698,0.4,-3.6114067e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.358,34.403698,0.4,-3.5906877e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.36,34.403698,0.4,-3.5699688e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.362,34.403698,0.4,-3.5492498e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.364,34.403698,0.4,-3.5285308e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.366,34.403698,0.4,-3.5078118e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.368,34.403698,0.4,-3.4870928e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.37,34.403698,0.4,-3.466374e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.372,34.403698,0.4,-3.4456552e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.374,34.403698,0.4,-3.4249362e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.376,34.403698,0.4,-3.4042172e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.378,34.403698,0.4,-3.3834982e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.38,34.403698,0.4,-3.3627792e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.382,34.403698,0.4,-3.3420602e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.384,34.403698,0.4,-3.3213413e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.386,34.403698,0.4,-3.3006223e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.388,34.403698,0.4,-3.2799036e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.39,34.403698,0.4,-3.2591846e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.392,34.403698,0.4,-3.2384656e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.394,34.403698,0.4,-3.2177466e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.396,34.403698,0.4,-3.1970276e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.398,34.403698,0.4,-3.1763087e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.4,34.403698,0.4,-3.1555897e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.402,34.403698,0.4,-3.1348707e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.404,34.403698,0.4,-3.1141517e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.406,34.403698,0.4,-3.093433e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.408,34.403698,0.4,-3.072714e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.41,34.403698,0.4,-3.051995e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.412,34.403698,0.4,-3.031276e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.414,34.403698,0.4,-3.010557e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.416,34.403698,0.4,-2.989838e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.418,34.403698,0.4,-2.969119e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.42,34.403698,0.4,-2.9484e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.422,34.403698,0.4,-2.9276814e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.424,34.403698,0.4,-2.9069624e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.426,34.403698,0.4,-2.8862435e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.428,34.403698,0.4,-2.8655245e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.43,34.403698,0.4,-2.8448055e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.432,34.403698,0.4,-2.8240865e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.434,34.403698,0.4,-2.8033675e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.436,34.403698,0.4,-2.7826486e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.438,34.403698,0.4,-2.7619296e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.44,34.403698,0.4,-2.741211e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.442,34.403698,0.4,-2.720492e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.444,34.403698,0.4,-2.699773e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.446,34.403698,0.4,-2.679054e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.448,34.403698,0.4,-2.658335e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.45,34.403698,0.4,-2.637616e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.452,34.403698,0.4,-2.616897e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.454,34.403698,0.4,-2.596178e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.456,34.403698,0.4,-2.575459e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.458,34.403698,0.4,-2.5547403e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.46,34.403698,0.4,-2.5340213e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.462,34.403698,0.4,-2.5133023e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.464,34.403698,0.4,-2.4925834e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.466,34.403698,0.4,-2.4718644e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.468,34.403698,0.4,-2.4511454e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.47,34.403698,0.4,-2.4304264e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.472,34.403698,0.4,-2.4097074e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.474,34.403698,0.4,-2.3889887e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.476,34.403698,0.4,-2.3682697e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.478,34.403698,0.4,-2.3475508e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.48,34.403698,0.4,-2.3268318e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.482,34.403698,0.4,-2.3061128e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.484,34.403698,0.4,-2.2853938e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.486,34.403698,0.4,-2.2646748e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.488,34.403698,0.4,-2.243956e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.49,34.403698,0.4,-2.223237e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.492,34.403698,0.4,-2.202518e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.494,34.403698,0.4,-2.181799e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.496,34.403698,0.4,-2.1610802e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.498,34.403698,0.4,-2.1403612e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.5,34.403698,0.4,-2.1196422e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.502,34.403698,0.4,-2.0989233e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.504,34.403698,0.4,-2.0782044e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.506,34.403698,0.4,-2.0574854e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.508,34.403698,0.4,-2.0367664e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.51,34.403698,0.4,-2.0160475e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.512,34.403698,0.4,-1.9953285e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.514,34.403698,0.4,-1.9746096e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.516,34.403698,0.4,-1.9538907e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.518,34.403698,0.4,-1.9331717e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.52,34.403698,0.4,-1.9124527e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.522,34.403698,0.4,-1.8917339e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.524,34.403698,0.4,-1.8710149e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.526,34.403698,0.4,-1.8619689e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.528,34.403698,0.4,-1.8548706e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.53,34.403698,0.4,-1.8477724e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.532,34.403698,0.4,-1.840674e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.534,34.403698,0.4,-1.8335757e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.536,34.403698,0.4,-1.8264773e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.538,34.403698,0.4,-1.819379e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.54,34.403698,0.4,-1.8122807e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.542,34.403698,0.4,-1.8051824e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.544,34.403698,0.4,-1.798084e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.546,34.403698,0.4,-1.7909857e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.548,34.403698,0.4,-1.7838873e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.55,34.403698,0.4,-1.776789e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.552,34.403698,0.4,-1.7696908e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.554,34.403698,0.4,-1.7625924e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.556,34.403698,0.4,-1.7554941e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.558,34.403698,0.4,-1.7483957e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
0.56,34.403698,0.4,-1.7412974e-10,1.4314197,1.0,0.99199355,1.0,0.9959842
