Time,wT4G1.P,wT4G1.Q,GEN1.V,FAULT.V,GEN2.V
0.94,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
0.96,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
0.98,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.0,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.02,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.04,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.06,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.08,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.1,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.12,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.14,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.16,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.18,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.2,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.22,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.24,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.26,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.28,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.3,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.32,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.34,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.36,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.38,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.4,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.42,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.44,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.46,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.48,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.5,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.52,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.54,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.56,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.58,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.6,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.62,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.64,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.66,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.68,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.7,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.72,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.74,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.76,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.78,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.8,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.82,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.84,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.86,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.88,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.9,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.92,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.94,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.96,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
1.98,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.0,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.0,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.0141013,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.0141013,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.02,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.04,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.06,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.08,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.1,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.12,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.14,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.15,0.012043753,-0.045491662,0.80291677,0.8030209,0.8231156
2.15,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.16,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.1635017,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.1635017,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.18,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.2,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.22,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.24,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.26,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.28,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.3,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.32,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.34,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.36,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.38,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.4,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.42,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.44,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.46,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.48,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.5,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.52,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.54,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.56,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.58,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.6,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.62,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.64,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.66,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.68,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.7,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.72,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.74,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.76,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.78,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.8,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.82,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.84,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.86,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.88,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.9,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.92,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.94,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.96,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
2.98,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.0,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.02,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.04,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.06,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.08,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.1,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.12,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.14,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.16,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.18,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.2,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.22,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.24,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.26,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.28,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.3,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.32,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.34,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.36,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.38,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.4,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.42,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.44,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.46,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.48,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.5,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.52,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.54,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.56,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.58,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.6,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.62,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.64,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.66,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.68,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.7,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.72,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.74,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.76,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.78,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.8,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.82,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.84,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.86,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.88,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.9,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.92,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.94,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.96,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
3.98,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.0,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.02,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.04,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.06,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.08,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.1,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.12,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.14,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.16,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.18,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.2,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.22,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.24,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.26,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.28,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.3,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.32,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.34,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.36,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.38,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.4,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.42,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.44,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.46,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.48,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.5,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.52,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.54,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.56,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.58,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.6,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.62,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.64,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.66,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.68,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.7,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.72,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.74,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.76,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.78,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.8,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.82,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.84,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.86,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.88,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.9,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.92,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.94,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.96,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
4.98,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.0,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.02,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.04,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.06,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.08,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.1,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.12,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.14,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.16,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.18,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.2,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.22,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.24,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.26,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.28,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.3,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.32,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.34,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.36,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.38,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.4,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.42,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.44,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.46,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.48,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.5,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.52,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.54,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.56,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.58,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.6,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.62,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.64,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.66,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.68,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.7,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.72,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.74,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.76,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.78,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.8,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.82,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.84,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.86,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.88,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.9,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.92,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.94,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.96,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
5.98,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.0,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.02,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.04,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.06,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.08,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.1,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.12,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.14,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.16,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.18,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.2,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.22,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.24,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.26,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.28,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.3,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.32,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.34,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.36,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.38,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.4,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.42,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.44,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.46,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.48,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.5,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.52,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.54,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.56,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.58,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.6,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.62,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.64,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.66,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.68,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.7,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.72,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.74,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.76,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.78,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.8,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.82,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.84,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.86,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.88,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.9,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.92,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.94,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.96,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
6.98,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.0,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.02,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.04,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.06,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.08,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.1,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.12,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.14,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.16,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.18,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.2,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.22,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.24,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.26,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.28,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.3,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.32,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.34,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.36,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.38,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.4,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.42,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.44,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.46,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.48,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.5,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.52,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.54,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.56,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.58,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.6,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.62,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.64,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.66,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.68,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.7,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.72,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.74,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.76,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
7.78,0.015000002,-0.05665801,1.0000001,1.0001042,1.0000001
