Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eXAC2.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.044,0.60045785,0.40000004,-2.2627802e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.046,0.60045785,0.40000004,-2.3652194e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.048,0.60045785,0.40000004,-2.4676178e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.05,0.60045785,0.40000004,-2.5699753e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.052,0.60045785,0.40000004,-2.672292e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.054,0.60045785,0.40000004,-2.774568e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.056,0.60045785,0.40000004,-2.8768032e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.058,0.60045785,0.40000004,-2.978998e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.06,0.60045785,0.40000004,-3.0811514e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.062,0.60045785,0.40000004,-3.1832645e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.064,0.60045785,0.40000004,-3.2853364e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.066,0.60045785,0.40000004,-3.3873085e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.068,0.60045785,0.40000004,-3.489025e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.07,0.60045785,0.40000004,-3.5906697e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.072,0.60045785,0.40000004,-3.6922432e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.074,0.60045785,0.40000004,-3.7937453e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.076,0.60045785,0.40000004,-3.8951758e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.078,0.60045785,0.40000004,-3.9965348e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.08,0.60045785,0.40000004,-4.0978224e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.082,0.60045785,0.40000004,-4.1990383e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.084,0.60045785,0.40000004,-4.3001827e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.086,0.60045785,0.40000004,-4.4012557e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.088,0.60045785,0.40000004,-4.5022575e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.09,0.60045785,0.40000004,-4.6031876e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.092,0.60045785,0.40000004,-4.704046e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.094,0.60045785,0.40000004,-4.804833e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.096,0.60045785,0.40000004,-4.905549e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.098,0.60045785,0.40000004,-5.0061927e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.1,0.60045785,0.40000004,-5.1067656e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.102,0.60045785,0.40000004,-5.2072663e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.104,0.60045785,0.40000004,-5.307696e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.106,0.60045785,0.40000004,-5.4080546e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.108,0.60045785,0.40000004,-5.508341e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.11,0.60045785,0.40000004,-5.6085564e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.112,0.60045785,0.40000004,-5.7086996e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.114,0.60045785,0.40000004,-5.808772e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.116,0.60045785,0.40000004,-5.908773e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.118,0.60045785,0.40000004,-6.008702e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.12,0.60045785,0.40000004,-6.10856e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.122,0.60045785,0.40000004,-6.208346e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.124,0.60045785,0.40000004,-6.308061e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.126,0.60045785,0.40000004,-6.407704e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.128,0.60045785,0.40000004,-6.507275e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.13,0.60045785,0.40000004,-6.6067757e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.132,0.60045785,0.40000004,-6.70577e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.134,0.60045785,0.40000004,-6.8041517e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.136,0.60045785,0.40000004,-6.9024053e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.138,0.60045785,0.40000004,-7.000532e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.14,0.60045785,0.40000004,-7.09853e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.142,0.60045785,0.40000004,-7.1964007e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.144,0.60045785,0.40000004,-7.2941436e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.146,0.60045785,0.40000004,-7.391759e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.148,0.60045785,0.40000004,-7.4892464e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.15,0.60045785,0.40000004,-7.5866063e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.152,0.60045785,0.40000004,-7.683838e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.154,0.60045785,0.40000004,-7.7809426e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.156,0.60045785,0.40000004,-7.877919e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.158,0.60045785,0.40000004,-7.974768e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.16,0.60045785,0.40000004,-8.071489e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.162,0.6004578,0.40000004,-8.1680823e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.164,0.6004578,0.40000004,-8.264548e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.166,0.6004578,0.40000004,-8.360886e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.168,0.6004578,0.40000004,-8.457096e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.17,0.6004578,0.40000004,-8.5531787e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.172,0.6004578,0.40000004,-8.6491336e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.174,0.6004578,0.40000004,-8.7449603e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.176,0.6004578,0.40000004,-8.84066e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.178,0.6004578,0.40000004,-8.936231e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.18,0.6004578,0.40000004,-9.0316754e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.182,0.6004578,0.40000004,-9.1269914e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.184,0.6004578,0.40000004,-9.2221797e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.186,0.6004578,0.40000004,-9.31724e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.188,0.6004578,0.40000004,-9.412173e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.19,0.6004578,0.40000004,-9.506979e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.192,0.6004578,0.40000004,-9.601656e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.194,0.6004578,0.40000004,-9.696206e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.196,0.6004578,0.40000004,-9.790627e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.198,0.6004578,0.40000004,-9.884922e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.2,0.6004578,0.40000004,-9.979089e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.202,0.6004578,0.40000004,-1.0073127e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.204,0.6004578,0.40000004,-1.0167038e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.206,0.6004578,0.40000004,-1.0260822e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.208,0.6004578,0.40000004,-1.0354477e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.21,0.6004578,0.40000004,-1.0448006e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.212,0.6004578,0.40000004,-1.0541406e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.214,0.6004578,0.40000004,-1.0634678e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.216,0.6004578,0.40000004,-1.0727823e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.218,0.6004578,0.40000004,-1.082084e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.22,0.6004578,0.40000004,-1.0913729e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.222,0.6004578,0.40000004,-1.100649e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.224,0.6004578,0.40000004,-1.1099124e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.226,0.6004578,0.40000004,-1.119163e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.228,0.6004578,0.40000004,-1.1284008e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.23,0.6004578,0.40000004,-1.1376259e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.232,0.6004578,0.40000004,-1.1468382e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.234,0.6004578,0.40000004,-1.1560377e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.236,0.6004578,0.40000004,-1.1652245e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.238,0.6004578,0.40000004,-1.1743985e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.24,0.6004578,0.40000004,-1.1835597e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.242,0.6004578,0.40000004,-1.192708e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.244,0.6004578,0.40000004,-1.2018437e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.246,0.6004578,0.40000004,-1.2109665e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.248,0.6004578,0.40000004,-1.2200767e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.25,0.6004578,0.40000004,-1.2291741e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.252,0.6004578,0.40000004,-1.2382586e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.254,0.6004578,0.40000004,-1.2473304e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.256,0.6004578,0.40000004,-1.2563894e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.258,0.6004578,0.40000004,-1.2654356e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.26,0.6004578,0.40000004,-1.2744691e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.262,0.6004578,0.40000004,-1.2834898e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.264,0.6004578,0.40000004,-1.2922405e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.266,0.6004578,0.40000004,-1.3009508e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.268,0.6004578,0.40000004,-1.30964e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.27,0.6004578,0.40000004,-1.318308e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.272,0.6004578,0.40000004,-1.3269549e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.274,0.6004578,0.40000004,-1.3355808e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.276,0.6004578,0.40000004,-1.3441855e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.278,0.6004578,0.40000004,-1.3527691e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.28,0.6004578,0.40000004,-1.3613316e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.282,0.6004578,0.40000004,-1.3698731e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.284,0.6004578,0.40000004,-1.3783934e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.286,0.6004578,0.40000004,-1.3868926e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.288,0.6004578,0.40000004,-1.3953707e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.29,0.6004578,0.40000004,-1.4038277e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.292,0.6004578,0.40000004,-1.4122636e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.294,0.6004578,0.40000004,-1.4206785e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.296,0.6004578,0.40000004,-1.4290721e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.298,0.6004578,0.40000004,-1.4374447e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.3,0.6004578,0.40000004,-1.4457961e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.302,0.6004578,0.40000004,-1.4541266e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.304,0.6004578,0.40000004,-1.4624358e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.306,0.6004578,0.40000004,-1.470724e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.308,0.6004578,0.40000004,-1.478991e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.31,0.6004578,0.40000004,-1.487237e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.312,0.6004578,0.40000004,-1.4954619e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.314,0.6004578,0.40000004,-1.5036656e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.316,0.6004578,0.40000004,-1.5118483e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.318,0.6004578,0.40000004,-1.5200099e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.32,0.6004578,0.40000004,-1.5281503e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.322,0.6004578,0.40000004,-1.5362697e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.324,0.6004578,0.40000004,-1.5443679e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.326,0.6004577,0.40000004,-1.5524451e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.328,0.6004577,0.40000004,-1.5605011e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.33,0.6004577,0.40000004,-1.568536e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.332,0.6004577,0.40000004,-1.5765498e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.334,0.6004577,0.40000004,-1.5845425e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.336,0.6004577,0.40000004,-1.5925141e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.338,0.6004577,0.40000004,-1.6004646e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.34,0.6004577,0.40000004,-1.6083941e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.342,0.6004577,0.40000004,-1.6163024e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.344,0.6004577,0.40000004,-1.6241896e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.346,0.6004577,0.40000004,-1.6320557e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.348,0.6004577,0.40000004,-1.6399007e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.35,0.6004577,0.40000004,-1.6477245e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.352,0.6004577,0.40000004,-1.6555274e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.354,0.6004577,0.40000004,-1.663309e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.356,0.6004577,0.40000004,-1.6710696e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.358,0.6004577,0.40000004,-1.6788091e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.36,0.6004577,0.40000004,-1.6865275e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.362,0.6004577,0.40000004,-1.6942248e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.364,0.6004577,0.40000004,-1.7019008e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.366,0.6004577,0.40000004,-1.7095559e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.368,0.6004577,0.40000004,-1.7171898e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.37,0.6004577,0.40000004,-1.7248027e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.372,0.6004577,0.40000004,-1.7323945e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.374,0.6004577,0.40000004,-1.7399651e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.376,0.6004577,0.40000004,-1.7475147e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.378,0.6004577,0.40000004,-1.7550431e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.38,0.6004577,0.40000004,-1.7625504e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.382,0.6004577,0.40000004,-1.7700367e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.384,0.6004577,0.40000004,-1.7775017e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.386,0.6004577,0.40000004,-1.7849457e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.388,0.6004577,0.40000004,-1.7923687e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.39,0.6004577,0.40000004,-1.7997704e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.392,0.6004577,0.40000004,-1.8071512e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.394,0.6004577,0.40000004,-1.8145108e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.396,0.6004577,0.40000004,-1.8218493e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.398,0.6004577,0.40000004,-1.8291667e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.4,0.6004577,0.40000004,-1.836463e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.402,0.6004577,0.40000004,-1.8437382e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.404,0.6004577,0.40000004,-1.8509922e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.406,0.6004577,0.40000004,-1.8582252e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.408,0.6004577,0.40000004,-1.8654371e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.41,0.6004577,0.40000004,-1.8726278e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.412,0.6004577,0.40000004,-1.8797977e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.414,0.6004577,0.40000004,-1.8869462e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.416,0.6004577,0.40000004,-1.8940736e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.418,0.6004577,0.40000004,-1.9011799e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.42,0.6004577,0.40000004,-1.908265e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.422,0.6004577,0.40000004,-1.9153292e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.424,0.6004577,0.40000004,-1.9223723e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.426,0.6004577,0.40000004,-1.9293942e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.428,0.6004577,0.40000004,-1.936395e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.43,0.6004577,0.40000004,-1.9433748e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.432,0.6004577,0.40000004,-1.9503335e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.434,0.6004577,0.40000004,-1.957271e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.436,0.6004577,0.40000004,-1.9641875e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.438,0.6004577,0.40000004,-1.9710829e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.44,0.60045767,0.40000004,-1.977957e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.442,0.60045767,0.40000004,-1.98481e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.444,0.60045767,0.40000004,-1.991642e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.446,0.60045767,0.40000004,-1.998453e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.448,0.60045767,0.40000004,-2.0052429e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.45,0.60045767,0.40000004,-2.0120114e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.452,0.60045767,0.40000004,-2.018759e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.454,0.60045767,0.40000004,-2.0254856e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.456,0.60045767,0.40000004,-2.0321909e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.458,0.60045767,0.40000004,-2.0388753e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.46,0.60045767,0.40000004,-2.0455384e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.462,0.60045767,0.40000004,-2.0521804e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.464,0.60045767,0.40000004,-2.0588014e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.466,0.60045767,0.40000004,-2.0654012e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.468,0.60045767,0.40000004,-2.07198e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.47,0.60045767,0.40000004,-2.0785376e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.472,0.60045767,0.40000004,-2.0850741e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.474,0.60045767,0.40000004,-2.0915896e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.476,0.60045767,0.40000004,-2.098084e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.478,0.60045767,0.40000004,-2.1045572e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.48,0.60045767,0.40000004,-2.1110094e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.482,0.60045767,0.40000004,-2.1174404e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.484,0.60045767,0.40000004,-2.1238502e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.486,0.60045767,0.40000004,-2.130239e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.488,0.60045767,0.40000004,-2.136607e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.49,0.60045767,0.40000004,-2.1429534e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
0.492,0.60045767,0.40000004,-2.149279e-09,1.4314198,0.99999994,0.9919935,0.99999994,0.9959841
