Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,iEEET1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.044,0.60045785,0.40000004,-2.262779e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.046,0.60045785,0.40000004,-2.3652177e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.048,0.60045785,0.40000004,-2.4676158e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.05,0.60045785,0.40000004,-2.5699728e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.052,0.60045785,0.40000004,-2.6722893e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.054,0.60045785,0.40000004,-2.774565e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.056,0.60045785,0.40000004,-2.8767996e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.058,0.60045785,0.40000004,-2.9789937e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.06,0.60045785,0.40000004,-3.0811467e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.062,0.60045785,0.40000004,-3.1832592e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.064,0.60045785,0.40000004,-3.2853306e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.066,0.60045785,0.40000004,-3.3873013e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.068,0.60045785,0.40000004,-3.489015e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.07,0.60045785,0.40000004,-3.5906564e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.072,0.60045785,0.40000004,-3.6922262e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.074,0.60045785,0.40000004,-3.7937242e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.076,0.60045785,0.40000004,-3.8951506e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.078,0.60045785,0.40000004,-3.996505e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.08,0.60045785,0.40000004,-4.0977877e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.082,0.60045785,0.40000004,-4.1989986e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.084,0.60045785,0.40000004,-4.3001377e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.086,0.60045785,0.40000004,-4.4012052e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.088,0.60045785,0.40000004,-4.5022006e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.09,0.60045785,0.40000004,-4.6031245e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.092,0.60045785,0.40000004,-4.7039767e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.094,0.60045785,0.40000004,-4.8047566e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.096,0.60045785,0.40000004,-4.905465e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.098,0.60045785,0.40000004,-5.0061016e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.1,0.60045785,0.40000004,-5.106666e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.102,0.60045785,0.40000004,-5.2071597e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.104,0.60045785,0.40000004,-5.3075805e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.106,0.60045785,0.40000004,-5.40793e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.108,0.60045785,0.40000004,-5.508208e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.11,0.60045785,0.40000004,-5.608414e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.112,0.60045785,0.40000004,-5.7085475e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.114,0.60045785,0.40000004,-5.80861e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.116,0.60045785,0.40000004,-5.908601e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.118,0.60045785,0.40000004,-6.008519e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.12,0.60045785,0.40000004,-6.108366e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.122,0.60045785,0.40000004,-6.208141e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.124,0.60045785,0.40000004,-6.307845e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.126,0.60045785,0.40000004,-6.407476e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.128,0.60045785,0.40000004,-6.507036e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.13,0.60045785,0.40000004,-6.606524e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.132,0.60045785,0.40000004,-6.705495e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.134,0.60045785,0.40000004,-6.803839e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.136,0.60045785,0.40000004,-6.902054e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.138,0.60045785,0.40000004,-7.000139e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.14,0.60045785,0.40000004,-7.098095e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.142,0.60045785,0.40000004,-7.195921e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.144,0.60045785,0.40000004,-7.293618e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.146,0.60045785,0.40000004,-7.3911854e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.148,0.60045785,0.40000004,-7.4886236e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.15,0.60045785,0.40000004,-7.5859324e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.152,0.60045785,0.40000004,-7.6831114e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.154,0.60045785,0.40000004,-7.7801615e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.156,0.60045785,0.40000004,-7.877082e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.158,0.60045785,0.40000004,-7.973872e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.16,0.60045785,0.40000004,-8.0705337e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.162,0.6004578,0.40000004,-8.167066e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.164,0.6004578,0.40000004,-8.263468e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.166,0.6004578,0.40000004,-8.359741e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.168,0.6004578,0.40000004,-8.455885e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.17,0.6004578,0.40000004,-8.551899e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.172,0.6004578,0.40000004,-8.6477836e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.174,0.6004578,0.40000004,-8.743539e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.176,0.6004578,0.40000004,-8.839165e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.178,0.6004578,0.40000004,-8.9346613e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.18,0.6004578,0.40000004,-9.0300284e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.182,0.6004578,0.40000004,-9.125266e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.184,0.6004578,0.40000004,-9.220374e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.186,0.6004578,0.40000004,-9.315353e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.188,0.6004578,0.40000004,-9.410202e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.19,0.6004578,0.40000004,-9.504921e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.192,0.6004578,0.40000004,-9.599512e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.194,0.6004578,0.40000004,-9.693972e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.196,0.6004578,0.40000004,-9.788305e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.198,0.6004578,0.40000004,-9.882506e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.2,0.6004578,0.40000004,-9.976578e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.202,0.6004578,0.40000004,-1.0070522e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.204,0.6004578,0.40000004,-1.0164335e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.206,0.6004578,0.40000004,-1.025802e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.208,0.6004578,0.40000004,-1.0351574e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.21,0.6004578,0.40000004,-1.0444999e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.212,0.6004578,0.40000004,-1.0538296e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.214,0.6004578,0.40000004,-1.0631462e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.216,0.6004578,0.40000004,-1.0724499e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.218,0.6004578,0.40000004,-1.0817407e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.22,0.6004578,0.40000004,-1.0910185e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.222,0.6004578,0.40000004,-1.1002833e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.224,0.6004578,0.40000004,-1.1095352e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.226,0.6004578,0.40000004,-1.1187742e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.228,0.6004578,0.40000004,-1.1280002e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.23,0.6004578,0.40000004,-1.1372133e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.232,0.6004578,0.40000004,-1.1464135e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.234,0.6004578,0.40000004,-1.1556007e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.236,0.6004578,0.40000004,-1.1647749e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.238,0.6004578,0.40000004,-1.1739363e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.24,0.6004578,0.40000004,-1.1830846e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.242,0.6004578,0.40000004,-1.1922201e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.244,0.6004578,0.40000004,-1.2013426e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.246,0.6004578,0.40000004,-1.2104521e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.248,0.6004578,0.40000004,-1.2195487e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.25,0.6004578,0.40000004,-1.2286323e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.252,0.6004578,0.40000004,-1.237703e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.254,0.6004578,0.40000004,-1.2467608e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.256,0.6004578,0.40000004,-1.2558056e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.258,0.6004578,0.40000004,-1.2648375e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.26,0.6004578,0.40000004,-1.2738564e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.262,0.6004578,0.40000004,-1.2828624e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.264,0.6004578,0.40000004,-1.2915886e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.266,0.6004578,0.40000004,-1.3002732e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.268,0.6004578,0.40000004,-1.3089362e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.27,0.6004578,0.40000004,-1.3175776e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.272,0.6004578,0.40000004,-1.3261975e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.274,0.6004578,0.40000004,-1.3347957e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.276,0.6004578,0.40000004,-1.3433724e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.278,0.6004578,0.40000004,-1.3519275e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.28,0.6004578,0.40000004,-1.360461e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.282,0.6004578,0.40000004,-1.3689729e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.284,0.6004578,0.40000004,-1.3774633e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.286,0.6004578,0.40000004,-1.385932e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.288,0.6004578,0.40000004,-1.3943792e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.29,0.6004578,0.40000004,-1.4028048e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.292,0.6004578,0.40000004,-1.4112087e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.294,0.6004578,0.40000004,-1.4195911e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.296,0.6004578,0.40000004,-1.427952e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.298,0.6004578,0.40000004,-1.4362912e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.3,0.6004578,0.40000004,-1.4446089e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.302,0.6004578,0.40000004,-1.4529049e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.304,0.6004578,0.40000004,-1.4611794e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.306,0.6004578,0.40000004,-1.4694322e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.308,0.6004578,0.40000004,-1.4776635e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.31,0.6004578,0.40000004,-1.4858733e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.312,0.6004578,0.40000004,-1.4940614e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.314,0.6004578,0.40000004,-1.502228e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.316,0.6004578,0.40000004,-1.5103729e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.318,0.6004578,0.40000004,-1.5184963e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.32,0.6004578,0.40000004,-1.5265982e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.322,0.6004578,0.40000004,-1.5346784e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.324,0.6004578,0.40000004,-1.542737e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.326,0.6004578,0.40000004,-1.5507741e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.328,0.6004577,0.40000004,-1.5587895e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.33,0.6004577,0.40000004,-1.5667834e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.332,0.6004577,0.40000004,-1.5747557e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.334,0.6004577,0.40000004,-1.5827064e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.336,0.6004577,0.40000004,-1.5906355e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.338,0.6004577,0.40000004,-1.5985431e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.34,0.6004577,0.40000004,-1.606429e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.342,0.6004577,0.40000004,-1.6142934e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.344,0.6004577,0.40000004,-1.6221361e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.346,0.6004577,0.40000004,-1.6299573e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.348,0.6004577,0.40000004,-1.6377569e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.35,0.6004577,0.40000004,-1.6455349e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.352,0.6004577,0.40000004,-1.6532914e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.354,0.6004577,0.40000004,-1.6610262e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.356,0.6004577,0.40000004,-1.6687395e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.358,0.6004577,0.40000004,-1.6764311e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.36,0.6004577,0.40000004,-1.6841013e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.362,0.6004577,0.40000004,-1.6917497e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.364,0.6004577,0.40000004,-1.6993766e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.366,0.6004577,0.40000004,-1.706982e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.368,0.6004577,0.40000004,-1.7145658e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.37,0.6004577,0.40000004,-1.722128e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.372,0.6004577,0.40000004,-1.7296685e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.374,0.6004577,0.40000004,-1.7371875e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.376,0.6004577,0.40000004,-1.744685e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.378,0.6004577,0.40000004,-1.7521607e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.38,0.6004577,0.40000004,-1.759615e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.382,0.6004577,0.40000004,-1.7670476e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.384,0.6004577,0.40000004,-1.7744587e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.386,0.6004577,0.40000004,-1.7818482e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.388,0.6004577,0.40000004,-1.7892161e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.39,0.6004577,0.40000004,-1.7965625e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.392,0.6004577,0.40000004,-1.8038872e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.394,0.6004577,0.40000004,-1.8111903e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.396,0.6004577,0.40000004,-1.8184719e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.398,0.6004577,0.40000004,-1.8257319e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.4,0.6004577,0.40000004,-1.8329702e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.402,0.6004577,0.40000004,-1.840187e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.404,0.6004577,0.40000004,-1.8473822e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.406,0.6004577,0.40000004,-1.854556e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.408,0.6004577,0.40000004,-1.861708e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.41,0.6004577,0.40000004,-1.8688384e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.412,0.6004577,0.40000004,-1.8759474e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.414,0.6004577,0.40000004,-1.8830346e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.416,0.6004577,0.40000004,-1.8901003e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.418,0.6004577,0.40000004,-1.8971444e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.42,0.6004577,0.40000004,-1.904167e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.422,0.6004577,0.40000004,-1.911168e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.424,0.6004577,0.40000004,-1.9181472e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.426,0.6004577,0.40000004,-1.9251052e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.428,0.6004577,0.40000004,-1.9320412e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.43,0.6004577,0.40000004,-1.9389559e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.432,0.6004577,0.40000004,-1.9458488e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.434,0.6004577,0.40000004,-1.9527204e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.436,0.6004577,0.40000004,-1.9595703e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.438,0.6004577,0.40000004,-1.9663986e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.44,0.60045767,0.40000004,-1.9732052e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.442,0.60045767,0.40000004,-1.9799902e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.444,0.60045767,0.40000004,-1.9867539e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.446,0.60045767,0.40000004,-1.9934958e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.448,0.60045767,0.40000004,-2.000216e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.45,0.60045767,0.40000004,-2.0069149e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.452,0.60045767,0.40000004,-2.013592e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.454,0.60045767,0.40000004,-2.0202475e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.456,0.60045767,0.40000004,-2.0268816e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.458,0.60045767,0.40000004,-2.033494e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.46,0.60045767,0.40000004,-2.0400848e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.462,0.60045767,0.40000004,-2.0466542e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.464,0.60045767,0.40000004,-2.0532018e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.466,0.60045767,0.40000004,-2.059728e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.468,0.60045767,0.40000004,-2.0662323e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.47,0.60045767,0.40000004,-2.0727153e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.472,0.60045767,0.40000004,-2.0791766e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.474,0.60045767,0.40000004,-2.0856163e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.476,0.60045767,0.40000004,-2.0920345e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.478,0.60045767,0.40000004,-2.098431e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.48,0.60045767,0.40000004,-2.104806e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.482,0.60045767,0.40000004,-2.1111595e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.484,0.60045767,0.40000004,-2.1174913e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.486,0.60045767,0.40000004,-2.1238014e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.488,0.60045767,0.40000004,-2.13009e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.49,0.60045767,0.40000004,-2.136357e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.492,0.60045767,0.40000004,-2.1426025e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
