Time(s) " gENROE.delta" " gENROE.PELEC" " eSDC1A.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
2.41397 " 49.2306" " 0.653307" " 2.54302" " 0.4" " -0.00281089" " 0.147755" " 0.973951" " 0.972546" " 0.986774"
2.41497 " 49.1797" " 0.652299" " 2.54077" " 0.4" " -0.00284029" " 0.147755" " 0.974196" " 0.972719" " 0.986894"
2.41597 " 49.1284" " 0.651281" " 2.53849" " 0.4" " -0.00286957" " 0.147755" " 0.974442" " 0.972893" " 0.987013"
2.41697 " 49.0764" " 0.650255" " 2.53618" " 0.4" " -0.00289873" " 0.147755" " 0.974687" " 0.973066" " 0.987133"
2.41797 " 49.024" " 0.649219" " 2.53383" " 0.4" " -0.00292777" " 0.147755" " 0.974932" " 0.973239" " 0.987252"
2.41897 " 48.971" " 0.648175" " 2.53145" " 0.4" " -0.00295669" " 0.147755" " 0.975177" " 0.973412" " 0.987372"
2.41997 " 48.9176" " 0.647122" " 2.52904" " 0.4" " -0.00298548" " 0.147755" " 0.975422" " 0.973586" " 0.987492"
2.42097 " 48.8636" " 0.64606" " 2.52661" " 0.4" " -0.00301415" " 0.147755" " 0.975666" " 0.973759" " 0.987611"
2.42197 " 48.8091" " 0.644989" " 2.52414" " 0.4" " -0.00304269" " 0.147755" " 0.975911" " 0.973933" " 0.987731"
2.42297 " 48.754" " 0.64391" " 2.52164" " 0.4" " -0.0030711" " 0.147755" " 0.976156" " 0.974106" " 0.987851"
2.42397 " 48.6985" " 0.642822" " 2.51911" " 0.4" " -0.00309939" " 0.147755" " 0.9764" " 0.97428" " 0.987971"
2.42497 " 48.6424" " 0.641725" " 2.51656" " 0.4" " -0.00312755" " 0.147755" " 0.976645" " 0.974453" " 0.988091"
2.42597 " 48.5859" " 0.64062" " 2.51397" " 0.4" " -0.00315557" " 0.147755" " 0.976889" " 0.974627" " 0.988211"
2.42697 " 48.5289" " 0.639505" " 2.51136" " 0.4" " -0.00318347" " 0.147755" " 0.977134" " 0.974801" " 0.988331"
2.42797 " 48.4713" " 0.638383" " 2.50873" " 0.4" " -0.00321124" " 0.147755" " 0.977378" " 0.974974" " 0.98845"
2.42897 " 48.4132" " 0.637251" " 2.50606" " 0.4" " -0.00323887" " 0.147755" " 0.977622" " 0.975148" " 0.98857"
2.42997 " 48.3547" " 0.636111" " 2.50337" " 0.4" " -0.00326637" " 0.147755" " 0.977866" " 0.975322" " 0.98869"
2.43097 " 48.2957" " 0.634963" " 2.50066" " 0.4" " -0.00329373" " 0.147755" " 0.97811" " 0.975495" " 0.98881"
2.43197 " 48.2361" " 0.633807" " 2.49792" " 0.4" " -0.00332095" " 0.147755" " 0.978354" " 0.975669" " 0.98893"
2.43297 " 48.1761" " 0.632641" " 2.49516" " 0.4" " -0.00334804" " 0.147755" " 0.978597" " 0.975843" " 0.98905"
2.43397 " 48.1156" " 0.631468" " 2.49237" " 0.4" " -0.003375" " 0.147755" " 0.978841" " 0.976016" " 0.98917"
2.43497 " 48.0546" " 0.630286" " 2.48956" " 0.4" " -0.00340181" " 0.147755" " 0.979084" " 0.97619" " 0.989289"
2.43597 " 47.9931" " 0.629096" " 2.48673" " 0.4" " -0.00342848" " 0.147755" " 0.979327" " 0.976363" " 0.989409"
2.43697 " 47.9312" " 0.627897" " 2.48387" " 0.4" " -0.00345502" " 0.147755" " 0.97957" " 0.976537" " 0.989529"
2.43797 " 47.8687" " 0.626691" " 2.48099" " 0.4" " -0.00348141" " 0.147755" " 0.979813" " 0.97671" " 0.989649"
2.43897 " 47.8058" " 0.625476" " 2.4781" " 0.4" " -0.00350765" " 0.147755" " 0.980056" " 0.976884" " 0.989768"
2.43997 " 47.7425" " 0.624253" " 2.47518" " 0.4" " -0.00353376" " 0.147755" " 0.980298" " 0.977057" " 0.989888"
2.44097 " 47.6786" " 0.623022" " 2.47224" " 0.4" " -0.00355972" " 0.147755" " 0.980541" " 0.97723" " 0.990007"
2.44197 " 47.6143" " 0.621783" " 2.46928" " 0.4" " -0.00358553" " 0.147755" " 0.980783" " 0.977403" " 0.990127"
2.44297 " 47.5495" " 0.620535" " 2.4663" " 0.4" " -0.0036112" " 0.147755" " 0.981025" " 0.977576" " 0.990246"
2.44397 " 47.4843" " 0.61928" " 2.4633" " 0.4" " -0.00363672" " 0.147755" " 0.981266" " 0.977749" " 0.990365"
2.44497 " 47.4186" " 0.618017" " 2.46028" " 0.4" " -0.0036621" " 0.147755" " 0.981508" " 0.977922" " 0.990484"
2.44597 " 47.3525" " 0.616746" " 2.45725" " 0.4" " -0.00368732" " 0.147755" " 0.981749" " 0.978095" " 0.990604"
2.44697 " 47.2859" " 0.615467" " 2.4542" " 0.4" " -0.00371239" " 0.147755" " 0.98199" " 0.978268" " 0.990723"
2.44797 " 47.2188" " 0.61418" " 2.45113" " 0.4" " -0.00373731" " 0.147755" " 0.982231" " 0.97844" " 0.990841"
2.44897 " 47.1513" " 0.612886" " 2.44804" " 0.4" " -0.00376208" " 0.147755" " 0.982472" " 0.978612" " 0.99096"
2.44997 " 47.0834" " 0.611584" " 2.44494" " 0.4" " -0.0037867" " 0.147755" " 0.982712" " 0.978785" " 0.991079"
2.45097 " 47.015" " 0.610274" " 2.44182" " 0.4" " -0.00381116" " 0.147755" " 0.982952" " 0.978957" " 0.991198"
2.45197 " 46.9462" " 0.608956" " 2.43868" " 0.4" " -0.00383547" " 0.147755" " 0.983192" " 0.979129" " 0.991316"
2.45297 " 46.8769" " 0.607631" " 2.43553" " 0.4" " -0.00385963" " 0.147755" " 0.983431" " 0.979301" " 0.991434"
2.45397 " 46.8072" " 0.606298" " 2.43237" " 0.4" " -0.00388362" " 0.147755" " 0.983671" " 0.979472" " 0.991553"
2.45497 " 46.7371" " 0.604958" " 2.42919" " 0.4" " -0.00390746" " 0.147755" " 0.98391" " 0.979644" " 0.991671"
2.45597 " 46.6666" " 0.60361" " 2.426" " 0.4" " -0.00393114" " 0.147755" " 0.984149" " 0.979815" " 0.991788"
2.45697 " 46.5956" " 0.602255" " 2.42279" " 0.4" " -0.00395467" " 0.147755" " 0.984387" " 0.979986" " 0.991906"
2.45797 " 46.5242" " 0.600893" " 2.41957" " 0.4" " -0.00397803" " 0.147755" " 0.984625" " 0.980157" " 0.992024"
2.45897 " 46.4524" " 0.599523" " 2.41634" " 0.4" " -0.00400123" " 0.147755" " 0.984863" " 0.980327" " 0.992141"
2.45996 " 46.3801" " 0.598146" " 2.41309" " 0.4" " -0.00402427" " 0.147755" " 0.9851" " 0.980498" " 0.992258"
2.46096 " 46.3075" " 0.596762" " 2.40984" " 0.4" " -0.00404715" " 0.147755" " 0.985337" " 0.980668" " 0.992375"
2.46196 " 46.2344" " 0.595371" " 2.40657" " 0.4" " -0.00406987" " 0.147755" " 0.985574" " 0.980838" " 0.992492"
2.46296 " 46.161" " 0.593972" " 2.40329" " 0.4" " -0.00409242" " 0.147755" " 0.98581" " 0.981008" " 0.992609"
2.46396 " 46.0871" " 0.592566" " 2.39999" " 0.4" " -0.0041148" " 0.147755" " 0.986046" " 0.981177" " 0.992726"
2.46496 " 46.0129" " 0.591154" " 2.39669" " 0.4" " -0.00413702" " 0.147755" " 0.986282" " 0.981347" " 0.992842"
2.46596 " 45.9382" " 0.589734" " 2.39338" " 0.4" " -0.00415908" " 0.147755" " 0.986517" " 0.981516" " 0.992958"
2.46696 " 45.8631" " 0.588308" " 2.39006" " 0.4" " -0.00418096" " 0.147755" " 0.986752" " 0.981684" " 0.993074"
2.46796 " 45.7877" " 0.586875" " 2.38672" " 0.4" " -0.00420268" " 0.147755" " 0.986987" " 0.981853" " 0.99319"
2.46896 " 45.7118" " 0.585434" " 2.38338" " 0.4" " -0.00422423" " 0.147755" " 0.987221" " 0.982021" " 0.993305"
2.46996 " 45.6356" " 0.583988" " 2.38003" " 0.4" " -0.00424561" " 0.147755" " 0.987454" " 0.982189" " 0.99342"
2.47096 " 45.559" " 0.582534" " 2.37667" " 0.4" " -0.00426682" " 0.147755" " 0.987688" " 0.982356" " 0.993535"
2.47196 " 45.482" " 0.581074" " 2.3733" " 0.4" " -0.00428786" " 0.147755" " 0.98792" " 0.982524" " 0.99365"
2.47296 " 45.4046" " 0.579607" " 2.36993" " 0.4" " -0.00430873" " 0.147755" " 0.988153" " 0.98269" " 0.993764"
2.47396 " 45.3269" " 0.578134" " 2.36654" " 0.4" " -0.00432942" " 0.147755" " 0.988385" " 0.982857" " 0.993879"
2.47496 " 45.2488" " 0.576654" " 2.36315" " 0.4" " -0.00434994" " 0.147755" " 0.988616" " 0.983023" " 0.993993"
2.47596 " 45.1703" " 0.575168" " 2.35975" " 0.4" " -0.00437029" " 0.147755" " 0.988847" " 0.983189" " 0.994106"
2.47696 " 45.0914" " 0.573675" " 2.35635" " 0.4" " -0.00439046" " 0.147755" " 0.989078" " 0.983355" " 0.99422"
2.47796 " 45.0122" " 0.572176" " 2.35294" " 0.4" " -0.00441045" " 0.147755" " 0.989308" " 0.98352" " 0.994333"
2.47896 " 44.9327" " 0.570671" " 2.34952" " 0.4" " -0.00443027" " 0.147755" " 0.989537" " 0.983685" " 0.994446"
2.47996 " 44.8527" " 0.56916" " 2.34609" " 0.4" " -0.00444991" " 0.147755" " 0.989766" " 0.983849" " 0.994558"
2.48096 " 44.7725" " 0.567642" " 2.34266" " 0.4" " -0.00446938" " 0.147755" " 0.989995" " 0.984013" " 0.994671"
2.48196 " 44.6918" " 0.566119" " 2.33923" " 0.4" " -0.00448866" " 0.147755" " 0.990223" " 0.984177" " 0.994782"
2.48296 " 44.6109" " 0.564589" " 2.33579" " 0.4" " -0.00450777" " 0.147755" " 0.99045" " 0.98434" " 0.994894"
2.48396 " 44.5295" " 0.563054" " 2.33234" " 0.4" " -0.0045267" " 0.147755" " 0.990677" " 0.984503" " 0.995005"
2.48496 " 44.4479" " 0.561512" " 2.32889" " 0.4" " -0.00454544" " 0.147755" " 0.990903" " 0.984666" " 0.995116"
2.48596 " 44.3659" " 0.559965" " 2.32544" " 0.4" " -0.00456401" " 0.147755" " 0.991129" " 0.984828" " 0.995227"
2.48696 " 44.2836" " 0.558412" " 2.32198" " 0.4" " -0.00458239" " 0.147755" " 0.991355" " 0.984989" " 0.995338"
2.48796 " 44.2009" " 0.556853" " 2.31851" " 0.4" " -0.00460059" " 0.147755" " 0.991579" " 0.985151" " 0.995448"
2.48896 " 44.118" " 0.555289" " 2.31505" " 0.4" " -0.00461861" " 0.147755" " 0.991804" " 0.985311" " 0.995557"
2.48996 " 44.0347" " 0.553719" " 2.31158" " 0.4" " -0.00463644" " 0.147755" " 0.992027" " 0.985472" " 0.995667"
2.49096 " 43.9511" " 0.552144" " 2.3081" " 0.4" " -0.00465409" " 0.147755" " 0.99225" " 0.985632" " 0.995776"
2.49196 " 43.8671" " 0.550563" " 2.30463" " 0.4" " -0.00467155" " 0.147755" " 0.992472" " 0.985791" " 0.995884"
2.49296 " 43.7829" " 0.548977" " 2.30115" " 0.4" " -0.00468883" " 0.147755" " 0.992694" " 0.98595" " 0.995992"
2.49396 " 43.6983" " 0.547385" " 2.29766" " 0.4" " -0.00470592" " 0.147755" " 0.992915" " 0.986108" " 0.9961"
2.49496 " 43.6135" " 0.545788" " 2.29418" " 0.4" " -0.00472282" " 0.147755" " 0.993136" " 0.986266" " 0.996208"
2.49596 " 43.5283" " 0.544186" " 2.29069" " 0.4" " -0.00473954" " 0.147755" " 0.993356" " 0.986424" " 0.996315"
2.49696 " 43.4428" " 0.542579" " 2.2872" " 0.4" " -0.00475606" " 0.147755" " 0.993575" " 0.98658" " 0.996422"
2.49796 " 43.3571" " 0.540966" " 2.28371" " 0.4" " -0.0047724" " 0.147755" " 0.993793" " 0.986737" " 0.996528"
2.49896 " 43.271" " 0.539349" " 2.28022" " 0.4" " -0.00478855" " 0.147755" " 0.994011" " 0.986893" " 0.996634"
2.49996 " 43.1847" " 0.537727" " 2.27673" " 0.4" " -0.00480451" " 0.147755" " 0.994229" " 0.987048" " 0.99674"
2.50096 " 43.0981" " 0.5361" " 2.27323" " 0.4" " -0.00482028" " 0.147755" " 0.994445" " 0.987203" " 0.996845"
2.50196 " 43.0112" " 0.534468" " 2.26974" " 0.4" " -0.00483586" " 0.147755" " 0.994661" " 0.987357" " 0.996949"
2.50296 " 42.924" " 0.532831" " 2.26624" " 0.4" " -0.00485124" " 0.147755" " 0.994876" " 0.987511" " 0.997054"
2.50396 " 42.8365" " 0.53119" " 2.26275" " 0.4" " -0.00486644" " 0.147755" " 0.995091" " 0.987664" " 0.997158"
2.50496 " 42.7488" " 0.529544" " 2.25925" " 0.4" " -0.00488144" " 0.147755" " 0.995304" " 0.987817" " 0.997261"
2.50596 " 42.6608" " 0.527894" " 2.25575" " 0.4" " -0.00489625" " 0.147755" " 0.995517" " 0.987969" " 0.997364"
2.50696 " 42.5725" " 0.526239" " 2.25225" " 0.4" " -0.00491086" " 0.147755" " 0.99573" " 0.988121" " 0.997467"
2.50796 " 42.484" " 0.52458" " 2.24876" " 0.4" " -0.00492528" " 0.147755" " 0.995941" " 0.988272" " 0.997569"
2.50896 " 42.3952" " 0.522916" " 2.24526" " 0.4" " -0.00493951" " 0.147755" " 0.996152" " 0.988422" " 0.997671"
2.50996 " 42.3062" " 0.521248" " 2.24176" " 0.4" " -0.00495354" " 0.147755" " 0.996362" " 0.988572" " 0.997772"
2.51096 " 42.2169" " 0.519576" " 2.23827" " 0.4" " -0.00496737" " 0.147755" " 0.996571" " 0.988721" " 0.997873"
2.51196 " 42.1273" " 0.5179" " 2.23477" " 0.4" " -0.00498101" " 0.147755" " 0.99678" " 0.988869" " 0.997973"
2.51296 " 42.0376" " 0.51622" " 2.23128" " 0.4" " -0.00499445" " 0.147755" " 0.996988" " 0.989017" " 0.998073"
2.51396 " 41.9475" " 0.514536" " 2.22779" " 0.4" " -0.00500769" " 0.147755" " 0.997195" " 0.989164" " 0.998172"
2.51496 " 41.8573" " 0.512848" " 2.22429" " 0.4" " -0.00502074" " 0.147755" " 0.997401" " 0.989311" " 0.998271"
2.51596 " 41.7668" " 0.511156" " 2.2208" " 0.4" " -0.00503359" " 0.147755" " 0.997606" " 0.989457" " 0.998369"
2.51696 " 41.6761" " 0.509461" " 2.21732" " 0.4" " -0.00504624" " 0.147755" " 0.997811" " 0.989603" " 0.998467"
2.51796 " 41.5851" " 0.507761" " 2.21383" " 0.4" " -0.00505869" " 0.147755" " 0.998015" " 0.989747" " 0.998565"
2.51896 " 41.4939" " 0.506059" " 2.21034" " 0.4" " -0.00507094" " 0.147755" " 0.998218" " 0.989891" " 0.998662"
2.51996 " 41.4026" " 0.504352" " 2.20686" " 0.4" " -0.00508299" " 0.147755" " 0.99842" " 0.990035" " 0.998758"
2.52096 " 41.311" " 0.502642" " 2.20338" " 0.4" " -0.00509485" " 0.147755" " 0.998621" " 0.990178" " 0.998854"
2.52196 " 41.2191" " 0.500929" " 2.1999" " 0.4" " -0.0051065" " 0.147755" " 0.998821" " 0.99032" " 0.998949"
2.52296 " 41.1271" " 0.499213" " 2.19642" " 0.4" " -0.00511795" " 0.147755" " 0.999021" " 0.990461" " 0.999044"
2.52396 " 41.0349" " 0.497493" " 2.19295" " 0.4" " -0.0051292" " 0.147755" " 0.99922" " 0.990602" " 0.999139"
2.52496 " 40.9425" " 0.495771" " 2.18948" " 0.4" " -0.00514024" " 0.147755" " 0.999418" " 0.990742" " 0.999233"
2.52596 " 40.8498" " 0.494045" " 2.18601" " 0.4" " -0.00515109" " 0.147755" " 0.999615" " 0.990881" " 0.999326"
2.52696 " 40.757" " 0.492316" " 2.18254" " 0.4" " -0.00516173" " 0.147755" " 0.999811" " 0.99102" " 0.999419"
2.52796 " 40.664" " 0.490584" " 2.17908" " 0.4" " -0.00517218" " 0.147755" " 1.00001" " 0.991158" " 0.999511"
2.52896 " 40.5708" " 0.48885" " 2.17562" " 0.4" " -0.00518241" " 0.147755" " 1.0002" " 0.991295" " 0.999603"
2.52996 " 40.4775" " 0.487112" " 2.17217" " 0.4" " -0.00519245" " 0.147755" " 1.00039" " 0.991432" " 0.999694"
2.53096 " 40.3839" " 0.485372" " 2.16871" " 0.4" " -0.00520228" " 0.147755" " 1.00059" " 0.991567" " 0.999785"
2.53196 " 40.2902" " 0.483629" " 2.16526" " 0.4" " -0.00521191" " 0.147755" " 1.00078" " 0.991703" " 0.999875"
2.53296 " 40.1963" " 0.481884" " 2.16182" " 0.4" " -0.00522133" " 0.147755" " 1.00097" " 0.991837" " 0.999964"
2.53396 " 40.1022" " 0.480137" " 2.15837" " 0.4" " -0.00523055" " 0.147755" " 1.00116" " 0.991971" " 1.00005"
2.53496 " 40.008" " 0.478387" " 2.15494" " 0.4" " -0.00523956" " 0.147755" " 1.00135" " 0.992103" " 1.00014"
2.53596 " 39.9136" " 0.476634" " 2.1515" " 0.4" " -0.00524837" " 0.147755" " 1.00154" " 0.992236" " 1.00023"
2.53696 " 39.819" " 0.47488" " 2.14807" " 0.4" " -0.00525697" " 0.147755" " 1.00172" " 0.992367" " 1.00032"
2.53796 " 39.7243" " 0.473123" " 2.14464" " 0.4" " -0.00526537" " 0.147755" " 1.00191" " 0.992498" " 1.0004"
2.53896 " 39.6295" " 0.471364" " 2.14122" " 0.4" " -0.00527356" " 0.147755" " 1.00209" " 0.992628" " 1.00049"
2.53996 " 39.5345" " 0.469604" " 2.1378" " 0.4" " -0.00528155" " 0.147755" " 1.00228" " 0.992757" " 1.00058"
2.54096 " 39.4393" " 0.467841" " 2.13439" " 0.4" " -0.00528933" " 0.147755" " 1.00246" " 0.992885" " 1.00066"
2.54196 " 39.3441" " 0.466077" " 2.13098" " 0.4" " -0.0052969" " 0.147755" " 1.00264" " 0.993013" " 1.00074"
2.54296 " 39.2486" " 0.464311" " 2.12757" " 0.4" " -0.00530427" " 0.147755" " 1.00282" " 0.993139" " 1.00083"
2.54396 " 39.1531" " 0.462543" " 2.12417" " 0.4" " -0.00531143" " 0.147755" " 1.00301" " 0.993266" " 1.00091"
2.54496 " 39.0574" " 0.460773" " 2.12078" " 0.4" " -0.00531839" " 0.147755" " 1.00318" " 0.993391" " 1.00099"
2.54596 " 38.9616" " 0.459002" " 2.11739" " 0.4" " -0.00532513" " 0.147755" " 1.00336" " 0.993515" " 1.00108"
2.54696 " 38.8657" " 0.45723" " 2.114" " 0.4" " -0.00533167" " 0.147755" " 1.00354" " 0.993639" " 1.00116"
2.54796 " 38.7697" " 0.455456" " 2.11062" " 0.4" " -0.005338" " 0.147755" " 1.00372" " 0.993762" " 1.00124"
2.54896 " 38.6735" " 0.453681" " 2.10724" " 0.4" " -0.00534413" " 0.147755" " 1.00389" " 0.993884" " 1.00132"
2.54996 " 38.5773" " 0.451905" " 2.10387" " 0.4" " -0.00535004" " 0.147755" " 1.00407" " 0.994005" " 1.0014"
2.55096 " 38.4809" " 0.450128" " 2.10051" " 0.4" " -0.00535575" " 0.147755" " 1.00424" " 0.994125" " 1.00148"
2.55196 " 38.3845" " 0.44835" " 2.09714" " 0.4" " -0.00536125" " 0.147755" " 1.00441" " 0.994245" " 1.00156"
2.55296 " 38.2879" " 0.44657" " 2.09379" " 0.4" " -0.00536654" " 0.147755" " 1.00458" " 0.994364" " 1.00163"
2.55396 " 38.1913" " 0.44479" " 2.09044" " 0.4" " -0.00537163" " 0.147755" " 1.00475" " 0.994482" " 1.00171"
2.55496 " 38.0946" " 0.44301" " 2.08709" " 0.4" " -0.0053765" " 0.147755" " 1.00492" " 0.994599" " 1.00179"
2.55596 " 37.9977" " 0.441228" " 2.08376" " 0.4" " -0.00538117" " 0.147755" " 1.00509" " 0.994716" " 1.00186"
2.55696 " 37.9008" " 0.439446" " 2.08042" " 0.4" " -0.00538563" " 0.147755" " 1.00526" " 0.994831" " 1.00194"
2.55796 " 37.8038" " 0.437663" " 2.07709" " 0.4" " -0.00538988" " 0.147755" " 1.00542" " 0.994946" " 1.00202"
2.55896 " 37.7068" " 0.43588" " 2.07377" " 0.4" " -0.00539393" " 0.147755" " 1.00559" " 0.99506" " 1.00209"
2.55996 " 37.6097" " 0.434096" " 2.07046" " 0.4" " -0.00539776" " 0.147755" " 1.00575" " 0.995173" " 1.00216"
2.56096 " 37.5125" " 0.432313" " 2.06715" " 0.4" " -0.00540139" " 0.147755" " 1.00592" " 0.995285" " 1.00224"
2.56196 " 37.4152" " 0.430529" " 2.06384" " 0.4" " -0.0054048" " 0.147755" " 1.00608" " 0.995397" " 1.00231"
2.56296 " 37.3179" " 0.428745" " 2.06054" " 0.4" " -0.00540801" " 0.147755" " 1.00624" " 0.995507" " 1.00238"
2.56396 " 37.2205" " 0.426961" " 2.05725" " 0.4" " -0.00541101" " 0.147755" " 1.0064" " 0.995617" " 1.00245"
2.56496 " 37.1231" " 0.425176" " 2.05397" " 0.4" " -0.0054138" " 0.147755" " 1.00656" " 0.995726" " 1.00252"
2.56596 " 37.0256" " 0.423393" " 2.05069" " 0.4" " -0.00541638" " 0.147755" " 1.00672" " 0.995834" " 1.00259"
2.56696 " 36.9281" " 0.421609" " 2.04741" " 0.4" " -0.00541876" " 0.147755" " 1.00687" " 0.995941" " 1.00266"
2.56796 " 36.8305" " 0.419825" " 2.04414" " 0.4" " -0.00542092" " 0.147755" " 1.00703" " 0.996047" " 1.00273"
2.56896 " 36.733" " 0.418042" " 2.04088" " 0.4" " -0.00542288" " 0.147755" " 1.00718" " 0.996153" " 1.0028"
2.56996 " 36.6353" " 0.416259" " 2.03763" " 0.4" " -0.00542463" " 0.147755" " 1.00734" " 0.996257" " 1.00286"
2.57096 " 36.5377" " 0.414477" " 2.03438" " 0.4" " -0.00542617" " 0.147755" " 1.00749" " 0.996361" " 1.00293"
2.57196 " 36.44" " 0.412696" " 2.03114" " 0.4" " -0.0054275" " 0.147755" " 1.00764" " 0.996464" " 1.003"
2.57296 " 36.3423" " 0.410915" " 2.0279" " 0.4" " -0.00542863" " 0.147755" " 1.00779" " 0.996566" " 1.00306"
2.57396 " 36.2445" " 0.409135" " 2.02468" " 0.4" " -0.00542954" " 0.147755" " 1.00794" " 0.996667" " 1.00313"
2.57496 " 36.1468" " 0.407356" " 2.02145" " 0.4" " -0.00543025" " 0.147755" " 1.00809" " 0.996768" " 1.00319"
2.57596 " 36.049" " 0.405578" " 2.01824" " 0.4" " -0.00543075" " 0.147755" " 1.00823" " 0.996867" " 1.00325"
2.57696 " 35.9513" " 0.4038" " 2.01503" " 0.4" " -0.00543104" " 0.147755" " 1.00838" " 0.996966" " 1.00332"
2.57796 " 35.8535" " 0.402024" " 2.01183" " 0.4" " -0.00543113" " 0.147755" " 1.00852" " 0.997063" " 1.00338"
2.57896 " 35.7558" " 0.40025" " 2.00864" " 0.4" " -0.005431" " 0.147755" " 1.00867" " 0.99716" " 1.00344"
2.57996 " 35.658" " 0.398476" " 2.00545" " 0.4" " -0.00543067" " 0.147755" " 1.00881" " 0.997256" " 1.0035"
2.58096 " 35.5603" " 0.396704" " 2.00227" " 0.4" " -0.00543014" " 0.147755" " 1.00895" " 0.997351" " 1.00356"
2.58196 " 35.4625" " 0.394933" " 1.99909" " 0.4" " -0.00542939" " 0.147755" " 1.00909" " 0.997446" " 1.00362"
2.58296 " 35.3648" " 0.393163" " 1.99593" " 0.4" " -0.00542844" " 0.147755" " 1.00923" " 0.997539" " 1.00368"
2.58396 " 35.2671" " 0.391396" " 1.99277" " 0.4" " -0.00542729" " 0.147755" " 1.00937" " 0.997631" " 1.00374"
2.58496 " 35.1694" " 0.38963" " 1.98962" " 0.4" " -0.00542592" " 0.147755" " 1.00951" " 0.997723" " 1.0038"
2.58596 " 35.0718" " 0.387865" " 1.98647" " 0.4" " -0.00542435" " 0.147755" " 1.00964" " 0.997814" " 1.00385"
2.58696 " 34.9741" " 0.386103" " 1.98333" " 0.4" " -0.00542258" " 0.147755" " 1.00978" " 0.997904" " 1.00391"
2.58796 " 34.8765" " 0.384342" " 1.9802" " 0.4" " -0.0054206" " 0.147755" " 1.00991" " 0.997993" " 1.00397"
2.58896 " 34.779" " 0.382584" " 1.97708" " 0.4" " -0.00541841" " 0.147755" " 1.01004" " 0.998081" " 1.00402"
2.58996 " 34.6815" " 0.380827" " 1.97396" " 0.4" " -0.00541602" " 0.147755" " 1.01017" " 0.998168" " 1.00408"
2.59096 " 34.584" " 0.379073" " 1.97086" " 0.4" " -0.00541342" " 0.147755" " 1.0103" " 0.998255" " 1.00413"
2.59196 " 34.4866" " 0.377321" " 1.96776" " 0.4" " -0.00541062" " 0.147755" " 1.01043" " 0.99834" " 1.00418"
2.59296 " 34.3892" " 0.375571" " 1.96466" " 0.4" " -0.00540761" " 0.147755" " 1.01056" " 0.998425" " 1.00424"
2.59396 " 34.2919" " 0.373824" " 1.96158" " 0.4" " -0.0054044" " 0.147755" " 1.01069" " 0.998509" " 1.00429"
2.59496 " 34.1947" " 0.372079" " 1.9585" " 0.4" " -0.00540099" " 0.147755" " 1.01081" " 0.998592" " 1.00434"
2.59596 " 34.0975" " 0.370337" " 1.95543" " 0.4" " -0.00539737" " 0.147755" " 1.01094" " 0.998674" " 1.00439"
2.59696 " 34.0004" " 0.368597" " 1.95237" " 0.4" " -0.00539355" " 0.147755" " 1.01106" " 0.998755" " 1.00444"
2.59795 " 33.9033" " 0.36686" " 1.94931" " 0.4" " -0.00538953" " 0.147755" " 1.01118" " 0.998836" " 1.00449"
2.59895 " 33.8063" " 0.365126" " 1.94626" " 0.4" " -0.0053853" " 0.147755" " 1.01131" " 0.998915" " 1.00454"
2.59995 " 33.7094" " 0.363395" " 1.94322" " 0.4" " -0.00538088" " 0.147755" " 1.01143" " 0.998994" " 1.00459"
2.60095 " 33.6126" " 0.361667" " 1.94019" " 0.4" " -0.00537625" " 0.147755" " 1.01155" " 0.999072" " 1.00463"
2.60195 " 33.5159" " 0.359942" " 1.93717" " 0.4" " -0.00537141" " 0.147755" " 1.01166" " 0.999149" " 1.00468"
2.60295 " 33.4193" " 0.35822" " 1.93415" " 0.4" " -0.00536638" " 0.147755" " 1.01178" " 0.999225" " 1.00473"
2.60395 " 33.3227" " 0.356501" " 1.93115" " 0.4" " -0.00536115" " 0.147755" " 1.0119" " 0.9993" " 1.00477"
2.60495 " 33.2262" " 0.354785" " 1.92815" " 0.4" " -0.00535571" " 0.147755" " 1.01201" " 0.999375" " 1.00482"
2.60595 " 33.1299" " 0.353073" " 1.92516" " 0.4" " -0.00535008" " 0.147755" " 1.01213" " 0.999448" " 1.00486"
2.60695 " 33.0336" " 0.351364" " 1.92217" " 0.4" " -0.00534425" " 0.147755" " 1.01224" " 0.999521" " 1.00491"
2.60795 " 32.9375" " 0.349659" " 1.9192" " 0.4" " -0.00533821" " 0.147755" " 1.01235" " 0.999592" " 1.00495"
2.60895 " 32.8415" " 0.347957" " 1.91623" " 0.4" " -0.00533198" " 0.147755" " 1.01246" " 0.999664" " 1.00499"
2.60995 " 32.7455" " 0.346259" " 1.91327" " 0.4" " -0.00532555" " 0.147755" " 1.01257" " 0.999734" " 1.00503"
2.61095 " 32.6497" " 0.344565" " 1.91032" " 0.4" " -0.00531892" " 0.147755" " 1.01268" " 0.999803" " 1.00508"
2.61195 " 32.5541" " 0.342874" " 1.90738" " 0.4" " -0.0053121" " 0.147755" " 1.01278" " 0.999871" " 1.00512"
2.61295 " 32.4585" " 0.341188" " 1.90445" " 0.4" " -0.00530508" " 0.147755" " 1.01289" " 0.999939" " 1.00516"
2.61395 " 32.3631" " 0.339505" " 1.90153" " 0.4" " -0.00529786" " 0.147755" " 1.01299" " 1.00001" " 1.0052"
